05908F2/124.14,⿰𠦝翕
02897F1/64.10,⿰扌剛
05870F2/123.12,⿰羊臯
03396F1/74.10,⿰月⿱𠔉夂
06285F2/140.10,⿱艹⿱宀⿱火山
01133F1/30.10,⿰口悟
01147F1/30.10,⿰口𥞊
01251F1/30.13,⿰口暗
04426F1/91.5,⿰片令
02519F1/61.6,⿱虫心
07170F2/159.4,⿰車犬
02447F1/60.5,⿰彳加
06716F2/145.9,⿰衤臾
04343F1/86.12,⿰火朝
04933F2/107.20,⿰蠒皮
01938F1/40.17,⿰寧
00461F1/10.10,⿺元虎
00320F1/9.9,⿰亻⿰⿱工幺亇
06339F2/140.12,⿱艹稈
03063F1/67.3,⿱文巾
05997F2/130.9,⿰月柬
06038F2/130.16,⿰月親
03670F1/75.16,⿰木蕇
03809F1/78.12,⿰歹覃
04231F1/86.6,⿰火旨
05062F2/109.14,⿰目蓋
05064F2/109.14,⿰目豪
05185F2/112.19,⿰石藥
02654F1/61.12,⿱⿸厂朔心
08181F2/190.4,⿱髟夭
00667F1/18.6,⿰曲刂
00700F1/18.9,⿰苔刂
04808F2/104.8,⿸疒直
02482F1/60.13,⿰彳⿰𦈢名
04918F2/107.8,⿰皮
07392F2/163.9,⿰負阝
04921F2/107.9,⿰⿱士耳皮
07868F2/173.12,⿰霍兮
03806F1/78.11,⿰殞乚
02326F1/53.13,⿸广⿳十罒衣
06277F2/140.10,⿱𫇦⿱心夭
04496F2/94.7,⿰犭麦
07981F2/181.8,⿰𤿌頁
03896F1/82.22,⿺毛亹
07310F2/162.9,⿺辶⿱又言
01108F1/30.9,⿰口𫟈
04840F2/104.13,⿸疒⿱囬
07371F2/163.5,⿰阝
01712F1/37.11,⿰大貫
01586F1/32.13,⿰土⿱𠂉⿱吅⿵𠘨土
04642F2/96.13,⿰王⿱亼⿱吅灬
05153F2/112.11,⿰石𩂀
03395F1/74.9,⿰𣍝⿱殳𣎳
03409F1/74.12,⿰月象
07795F2/170.16,⿰阝薫
01339F1/30.17,⿰口薫
03807F1/78.11,⿰歹⿱又韭
03441F1/75.5,⿰木戊
06074F2/134.6,⿳臼八王
07566F2/167.9,⿰金⿱㐫夂
03295F1/72.12,⿺是我
01466F1/32.6,⿰土寺
00131F1/4.21,⿲丿臣賣
06142F2/140.5,⿱䒑出
07867F2/173.12,⿱雨買
05707F2/120.8,⿰糸知
04420F1/90.6,⿰爿寺
07951F2/178.12,⿰韋備
03280F1/72.11,⿰日婁
07057F2/157.7,⿰𧾷坒
02435F1/59.12,⿰彦⿱𠂉日
05607F2/119.4,⿰⿺𠃊米下
05407F2/116.13,⿱穴⿱𧿀灬
05383F2/116.9,⿱穴𧿀
00261F1/9.5,⿰亻⿱宀卜
06664F2/145.4,⿰衤升
07693F2/169.8,⿵門靑
04605F2/96.9,⿰王迮
02944F1/64.13,⿰扌賈
01037F1/30.8,⿱吅可
04716F2/102.4,⿰田戈
07897F2/176.5,⿰出面
01430F1/31.11,⿰回或
03476F1/75.6,⿱⿰巳巳木
01178F1/30.11,⿱吅阿
07809F2/172.5,⿰尼隹
01262F1/30.13,⿰口運
07334F2/162.12,⿺辶啼
07350F2/162.14,⿺辶嗻
02581F1/61.9,⿱耶心
01244F1/30.13,⿰口⿱耶心
01408F1/31.2,⿴囗几
02049F1/46.4,⿻山⿰⿰丨丨⿰丨丨
00104F1/4.3,⿰乃乃
03371F1/74.4,⿰月尹
00114F1/4.7,⿰尹
04346F1/86.12,⿱⿰⿱口女艮灬
04355F1/86.13,⿱⿰妟艮灬
00053F1/1.9,⑩
05548F2/118.12,⿱竹賀
02075F1/46.6,⿱水仚
03248F1/72.9,⿱日臾
02429F1/59.10,⿱⑦⑦
02431F1/59.11,⿱⑧⑦
00074F1/1.21,⿱⿰田⿳山⿲亻斤斤一
01280F1/30.15,⿰口蔓
05839F2/122.11,⿱罒習
05840F2/122.11,⿱罒⿳羽一日
01210F1/30.12,⿰𠯪⿰王歹
01228F1/30.12,⿲口多多
07992F2/181.10,⿰⿱亠⿳口一𧘇頁
06709F2/145.9,⿰衤頁
02758F1/63.5,⿸戶犮
01263F1/30.13,⿲口亻⿱亡隹
00322F1/9.9,⿰亻恃
06185F2/140.7,⿱艹兵
07532F2/167.8,⿰金畀
04622F2/96.12,⿰王⿳十罒⿱一𧘇
00705F1/18.8,⿰⿱宀死刂
05552F2/118.13,⿱竹⿱罒⿱冖伐
02747F1/62.11,⿹或呈
07609F2/167.12,⿰金⿱羽𠇍
05232F2/113.9,⿰𥘈⿱𠆢禾
01681F1/37.6,⿱犬司
06396F2/140.14,⿳艹⿴口𠂭⿱儿夂
02673F1/61.12,⿱⿰⿳一日口旡心
00248F1/9.5,⿰亻刊
07248F2/162.3,⿺辶士
05070F2/109.16,⿰眠鳥
05252F2/113.12,⿰示猒
08303F2/196.4,⿰鳥冘
04283F1/86.9,⿱勃灬
07152F2/158.5,⿰身左
07670F2/168.7,⿰镸⿱𠂉冉
02343F1/53.19,⿸广⿰冐⿱犬里
05223F2/113.7,⿰示甬
05720F2/120.9,⿰糸耑
06307F2/140.11,⿱𫇦𥝻
06139F2/140.4,⿱艹仃
07842F2/173.8,⿱雨若
04592F2/96.8,⿰王㸒
06135F2/140.3,⿱艹刄
07473F2/166.4,⿱里云
06608F2/142.12,⿱極虫
00403F1/9.13,⿰亻𤾇
05087F2/111.5,⿰矢且
06308F2/140.11,⿱艹偒
07126F2/157.12,⿰𧾷賀
06883F2/149.11,⿱⿰貝欠言
03286F1/72.11,⿰日第
04696F2/99.8,⿳甘冖羊
08217F2/194.4,⿱少鬼
06600F2/142.11,⿱敕虫
00113F1/4.6,⿱𠂉⿻几⿳丶一丶
04019F1/85.9,⿰氵⿱云冉
02557F1/61.7,⿰忄君
01963F1/41.10,⿱倶寸
07787F2/170.13,⿰阝⿱倶寸
07776F2/170.11,⿰阝梨
02595F1/61.9,⿰𢘻
07634F2/167.15,⿱輪金
05190F2/113.4,⿰示毛
00608F1/15.13,⿰冫感
07639F2/167.16,⿰金餘
07088F2/157.9,⿰𧾷⿱田太
07107F2/157.10,⿰𧾷倶
01965F1/41.10,⿱⿰阝良寸
01971F1/41.12,⿱最寸
01281F1/30.14,⿱吅𫕄
05279F2/115.3,⿰禾阝
07186F2/159.6,⿱此車
06340F2/140.12,⿱艹鈔
00732F1/18.14,⿰⿱𥝤尒刂
01361F1/30.17,⿲口糸專
04369F1/86.14,⿱⿰角豕灬
05800F2/121.6,⿰𦈢并
03482F1/75.7,⿰木⿳大一口
06351F2/140.13,⿱艹𤿺
04815F2/104.9,⿸疒⿰亻皃
01211F1/30.12,⿰口⿱夻羽
00865F1/27.3,⿸厂乞
01194F1/30.11,⿰口庾
06890F2/149.12,⿱雁言
06624F2/142.14,⿱取䖵
04210F1/86.3,⿱亡火
07470F2/165.3,⿱釆女
06243F2/140.9,⿱艹叙
03147F1/72.4,⿰日尹
06846F2/149.7,⿰言助
05983F2/130.7,⿰月足
03890F1/82.14,⿰翟毛
06165F2/140.6,⿱艹⿱⺕⺕
06257F2/140.10,⿱艹𢦷
01349F1/30.16,⿰口儞
07275F2/162.7,⿺辶⿱艹𧘇
04160F1/85.15,⿰氵⿸尸⿱此𠮷
04103F1/85.12,⿰氵属
00208F1/8.10,⿰𣅀⿱山大
02848F1/64.8,⿰扌咒
02147F1/46.13,⿱山幹
05079F2/110.6,⿰矛合
04745F2/102.8,⿰田林
01578F1/32.12,⿰坐委
06018F2/130.11,⿰月梁
06821F2/149.4,⿰言木
08350F2/196.11,⿰雀鳥
07068F2/157.8,⿰𧾷奈
06906F2/149.17,⿰言⿱艹維
06828F2/149.5,⿱卯言
02282F1/53.5,⿸广⿻⺕
08304F2/196.4,⿰允鳥
08394F2/199.2,⿺麦又
01195F1/30.11,⿰口𢈻
07110F2/157.10,⿰𧾷⿱㲽木
05716F2/120.9,⿰糸匽
01406F1/30.27,⿰口纜
03767F1/77.17,⿰此敷
03115F1/70.12,⿰方葛
00165F1/6.12,⿰予⿱一者
08021F2/182.19,⿺風簫
05008F2/109.8,⿰目叕
00199F1/8.9,⿳亠央𧘇
06674F2/145.5,⿱𠂉𧘗
00646F1/18.3,⿰刃刂
05347F2/115.12,⿰禾象
05214F2/113.6,⿰示亥
04242F1/86.6,⿰火⿱龴丒
03101F1/70.6,⿰方行
01016F1/30.7,⿰口私
00158F1/5.10,⿰底也
00348F1/9.10,⿲亻皃也
05993F2/130.8,⿰月於
05021F2/109.9,⿰目冒
01946F1/41.5,⿱⿰工几寸
00323F1/9.9,⿰⿸𠂋目
02063F1/46.5,⿱加山
02471F1/60.10,⿰彳益
06710F2/145.9,⿱括衣
00306F1/9.9,⿰亻苻
01189F1/30.11,⿱欲口
07502F2/167.4,⿰金卞
01082F1/30.9,⿰口星
05311F2/115.8,⿰禾匊
02481F1/60.12,⿰彳發
08112F2/187.6,⿰馬羽
04889F2/106.6,⿱白羊
07101F2/157.10,⿰𧾷冓
02730F1/61.21,⿰懼亍
05572F2/118.15,⿱竹⿰𠦝⿱⿰㐅㐅亐
07638F2/167.16,⿰金⿰𧾷⿱廿右
08120F2/187.8,⿰馬甾
02976F1/64.15,𪮾
07079F2/157.8,⿰𧾷欣
06742F2/145.12,⿰衤復
03298F1/72.12,⿰日貴
05900F2/124.10,⿰羽𢇇
03746F1/77.8,⿰止奇
02567F1/61.8,⿰忄命
00692F1/18.8,⿰刂
08483F2/211.8,⿰齒⿱𠆢米
06008F2/130.10,⿱羔月
07222F2/159.15,⿰車齒
04577F2/96.7,⿰王⿱欠口
06357F2/140.13,⿰草⿱日巾
07581F2/167.10,⿰金恣
08011F2/182.6,⿺風虫
06638F2/142.17,⿹⿰丿⺄⿱䖝⿰䖝䖝
04414F1/90.4,⿰爿攵
07568F2/167.9,⿰金胥
02659F1/61.12,⿱⿰尙殳心
00789F1/20.5,⿹勹占
04411F1/90.3,⿰爿丈
01421F1/31.7,⿴囗⿱夕方
04961F2/108.18,⿰盍豊
00380F1/9.12,⿲亻青攵
07475F2/166.5,⿰里号
02769F1/64.2,⿰扌又
05028F2/109.9,⿰目𫞰
02802F1/64.6,⿰扌圶
00619F1/16.4,⿱分几
07965F2/181.4,⿰殳頁
06325F2/140.12,⿳艹一欺
01381F1/30.20,⿰口懺
05188F2/113.3,⿰示上
06160F2/140.6,⿱艹癿
03653F1/75.14,⿰木⿱亟虫
03613F1/75.11,⿰木𤼭
06085F2/134.21,⿳𦥯女⿰安安
06767F2/146.15,⿰要⿰安安
03935F1/85.6,⿰氵臣
05537F2/118.12,⿱代
01168F1/30.11,⿲口束犬
01169F1/30.11,⿰口逝
01196F1/30.11,⿰口鹿
04388F1/87.5,⿺爪甲
01048F1/30.8,⿰口肥
07454F2/164.11,⿰酉將
01100F1/30.9,⿰口㿽
02734F1/61.22,⿰忄籠
06427F2/140.15,⿱艹⿰婁爪
05417F2/116.18,⿱穴⿰革竒
01154F1/30.10,⿰口祗
01219F1/30.12,⿰口跛
08488F2/211.9,⿰齒度
02596F1/61.9,⿰忄𫞰
03330F1/72.14,⿰日銀
00017F1/1.4,⿰丁也
02209F1/50.4,⿰巾午
07689F2/169.7,⿵門⿰丰及
01575F1/32.9,⿰土⿱尸羊
06884F2/149.11,⿰言寅
04208F1/86.3,⿱火凡
08119F2/187.8,⿰馬炎
06214F2/140.8,⿱艹⿰氵代
06404F2/140.14,⿱艹⿱⿱丿⿱丿
04404F1/87.12,⿰⿱爫正㐬
02434F1/59.12,⿰菓彡
00598F1/15.10,⿰冫隻
01776F1/38.11,⿰女⿱亼
00221F1/8.15,⿰亭近
01054F1/30.8,⿰口沬
03863F1/81.7,⿰孚比
02655F1/61.15,⿱頣心
05240F2/113.10,⿰示殺
07268F2/162.5,⿺辶奴
01235F1/30.12,⿰口悶
02608F1/61.10,⿰忄⿺尢⿱寸
05864F2/123.9,⿰亭羊
00396F1/9.13,⿰亻感
00142F1/5.5,⿰乞乞
04755F2/102.10,⿰㽞比
06748F2/145.13,⿰衤⿱吅⿰王寸
06326F2/140.12,⿱艹琹
07938F1/16.11,⿵几⿳巛一⿳巛一山
00815F1/17.8,⿶凵⿱⿰巛𡿨⿰巛𡿨
05281F2/115.4,⿰禾尤
07251F2/162.3,⿺辶丸
06278F2/140.10,⿱艹追
02790F1/64.5,⿰扌⿱𠆢土
06839F2/149.6,⿰言⿱𠂉丹
00381F1/9.12,⿰亻⿷匚⿱日𢆶
05605F2/119.4,⿰米升
02356F1/24.11,⿰甚升
04151F1/85.15,⿰氵⿱亡⿱罒
06219F2/140.8,⿱艹狍
02962F1/64.14,⿰扌閰
03691F1/75.19,⿱𦭝⿱冖棐
05502F2/118.9,⿱竹狐
06258F2/140.10,⿱艹挨
00814F1/22.8,⿷匚泠
05771F2/120.16,⿰糸遲
00462F1/10.10,⿰元長
02939F1/64.12,⿰扌⿳亠⿰𠔼𠔼木
06771F2/147.5,⿰古見
06379F2/140.13,⿱艹棄
05107F2/112.5,⿰石宁
07142F2/157.16,⿱頻足
03706F1/76.6,⿰朿欠
00494F1/1.5,⿰丁六
03324F1/72.14,⿰日精
01392F1/30.21,⿰㗖鳥
03790F1/78.6,⿰歹⿱亠厸
00105F1/4.2,⿱丿九
03933F1/85.5,⿰氵𠫝
05519F2/118.11,⿳竹𠔿弟
04772F2/102.14,⿰留舀
06250F2/140.9,⿱艹⿰示欠
07605F2/167.12,⿰金⿱立貝
03325F1/72.14,⿰昔眞
02438F1/60.3,⿰彳巳
05065F2/109.15,⿰目⿱⿰皀无水
06769F2/146.18,⿱覀⿰革音
07927F2/177.9,⿰革音
05640F2/119.8,⿰米朋
06309F2/140.11,⿱艹𤙭
00662F1/113.2,⿰示刂
01017F1/30.7,⿰口伸
05275F2/114.9,⿱𦥯禺
01300F1/30.14,⿰口敷
05175F2/112.14,⿱厭石
06990F2/154.8,⿳丑双貝
06876F2/149.10,⿰言𦊥
06327F2/140.12,⿱艹䣱
01514F1/32.9,⿰土頁
02809F1/64.6,⿰扌⿱㐅友
04968F2/109.3,⿳⺊目丿
03558F1/75.9,⿰木哀
04511F2/94.9,⿰犭段
08435F2/203.14,⿱⿰身里黑
01264F1/30.13,⿰口⿱斦田
00916F1/29.7,⿱又曵
04865F2/105.9,⿱登乂
07582F2/167.10,⿰金𥥛
00429F1/9.17,⿰儞也
01158F1/30.10,⿰口娘
01307F1/30.16,⿰噓予
01387F1/30.20,⿰口譬
02327F1/53.13,⿱广𫟚
01915F1/40.11,⿱宀巢
01109F1/30.9,⿰口祇
06881F2/149.11,⿰言執
04209F1/86.3,⿱火夂
05625F2/119.6,⿰米⿱丿犮
06215F2/140.8,⿱艹沾
03765F1/77.17,⿰武感
03755F1/77.11,⿰武我
03100F1/70.6,⿰方耳
06186F2/140.7,⿱艹皂
04867F2/105.10,⿱癶⿱一⿱口光
05511F2/118.10,⿱竹脩
02631F1/61.11,⿱推心
02037F1/44.21,⿰居撿
03070F1/67.13,⿰文感
00363F1/9.11,⿰以宜
02301F1/53.10,⿰底以
07249F2/162.3,⿺辶兀
03416F1/74.13,⿰月⿱羽
04925F2/107.11,⿰責皮
08171F2/189.4,⿱高𧘇
06009F2/130.10,⿰月𣴎
00528F1/12.19,⿰其葛
03554F1/75.9,⿰木𧈸
05767F2/120.15,⿰糸諸
01880F1/40.8,⿱宀卓
00299F1/9.7,⿰亻⿱彐帀
07922F2/177.7,⿰革辛
02098F1/46.9,⿰山𣢟
04673F2/98.6,⿰危瓦
07903F2/176.11,⿰面責
02246F1/50.12,⿰巾貴
06484F2/140.19,⿱艹⿰黑告
04816F2/104.9,⿸疒竒
06014F2/130.11,⿰月處
03666F1/75.15,⿰木⿱隹冏
04943F2/108.8,⿱拈皿
05402F2/116.12,⿱穴⿰彳禺
02426F1/59.5,⿰用彡
02432F1/59.11,⿱𧂓林
03982F1/85.7,⿲氵丿臣
04543F2/96.3,⿰王阝
05616F2/119.5,⿰米⿸升丶
05236F2/113.10,⿰示栗
06699F2/145.7,⿰衤希
08473F2/211.4,⿰齒斗
02361F1/55.13,⿱嗎廾
07933F2/177.10,⿰皮留
04037F1/85.10,⿰氵迴
00438F1/9.21,⿰亻屬
05255F2/113.13,⿰礻遍
03894F1/82.18,⿺毛壘
03003F1/65.9,⿰亭支
02831F1/64.7,⿱扸夕
08494F2/211.11,⿰齒崖
07130F2/157.13,⿰𧾷蓋
07287F2/162.8,⿺辶㔽
05368F2/116.6,⿱穴臼
06639F2/142.17,⿰虫彌
07503F2/167.4,⿰金
04717F2/102.4,⿰田支
04721F2/102.4,⿱田分
03235F1/72.9,⿰日若
00978F1/30.6,⿰口死
00842F1/66.6,⿰⿱⺊⿱彐一攵
03763F1/77.14,⿱止疑
01102F1/30.9,⿲口舟巳
07080F2/157.8,⿰𧾷庚
01368F1/30.19,⿰口穫
03350F1/73.8,⿱曰⿰勿斤
00200F1/8.9,⿱亠⿱吅亡
05270F2/113.18,⿰示聶
05082F2/110.10,⿰矛𧴪
05924F2/127.5,⿰耒末
07362F2/162.18,⿺辶臨
04910F2/107.6,⿰皮危
06033F2/130.15,⿰月⿱艹⿱𦉪戍
02064F1/46.9,⿱⑦山
01638F1/35.6,⿱亠夋
04183F1/85.18,⿰氵覆
03608F1/75.11,⿰木⿱𣱼虫
05934F2/128.3,⿰耳巳
05329F2/115.10,⿰禾⿱夂
07344F2/162.13,⿺辶⿰手頁
03528F1/75.8,⿰木制
08055F2/184.12,⿰飠堅
03732F1/77.4,⿱止火
04399F1/87.10,⿰𥄃且
02412F1/57.14,⿰弟家
01951F1/41.7,⿰豆寸
02011F1/44.9,⿸尸則
08333F2/196.9,⿱⿱爫古鳥
03251F1/72.9,⿰日⿱穴友
06556F2/142.7,⿰虫㫖
08196F2/190.8,⿱髟帚
00628F1/16.10,⿱䀠几
02310F1/53.11,⿸广⿱隹土
07468F2/164.16,⿰酉香
02072F1/46.6,⿱山多
02468F1/60.9,⿰彳𧆞
06079F2/134.8,⿱臼𧠆
03236F1/72.9,⿱⿰虫己日
00896F1/28.7,⿱夾厶
05282F2/115.4,⿱禾云
07914F2/177.5,⿰革⿱⺊
05721F2/120.9,⿰糸
03127F1/72.7,⿰日𥃦
02535F1/61.7,⿱⿰工勿心
07254F2/162.4,⿺辶𧘇
02087F1/46.7,⿱山谷
07291F2/162.8,⿺辶庚
03534F1/75.8,⿱波木
05538F2/118.12,⿱竹跛
06640F2/142.18,⿰虫⿳亡罒⿰肗卂
03601F1/75.11,⿰⿱夂条犮
04656F2/96.17,⿱玨⿳冖⿲幺丨幺木
00119F1/4.10,⿻亻拜
03106F1/70.7,⿰方⿱𠂊布
00839F1/24.23,⿰壹⿱皮卑
01282F1/30.14,⿰口⿱艹𥙊
00616F1/16.2,⿵𠘨十
06175F2/140.7,⿳卝罒冖
00010F1/1.3,
06984F2/154.8,⿱龷⿱灬貝
00205F1/8.9,⿱二
02374F1/57.4,⿰弓殳
02352F1/55.6,⿱𠂤廾
06208F2/140.8,⿱艹昏
06765F2/146.13,⿱覀⿰
04778F2/102.22,⿰⿳田止天⿳田大多
01964F1/41.10,⿱浪寸
06279F2/140.10,⿳艹𠆢⿳丿𫩏⿺儿丶
03671F1/75.16,⿱吅⿱倶木
07936F2/177.11,⿰革⿱吅瓦
05743F2/120.11,⿰糸逮
07462F2/164.13,⿱殿酉
07832F2/173.6,⿱雨汒
04689F2/98.15,⿰魯瓦
02968F1/64.14,⿰扌麼
03390F1/74.8,⿰月舍
03529F1/75.8,⿱例木
07190F2/159.8,⿰車奔
03577F1/75.10,⿰木𧴪
04015F1/85.9,⿰氵⿱立
02323F1/53.13,⿸广萬
07805F2/172.4,⿱倠乃
07551F2/167.8,⿰金䢖
06628F2/142.15,⿰虫賛
03876F1/82.8,⿰尚毛
05059F2/109.13,⿰目遂
07597F2/167.12,⿱散金
04378F1/86.16,⿰火褱
03992F1/85.8,⿰氵⿱⿹𠄎乂皿
05659F2/119.10,⿰米⿱白
03116F1/70.11,⿰方⿱𠂉竒
06010F2/130.10,⿰月𥙊
04347F1/86.13,⿰火過
02935F1/64.12,⿰扌備
02161F1/46.15,⿱山⿰扌棄
05002F2/109.7,⿰目甬
06622F2/142.13,⿰虫⿸尸氣
08316F2/196.7,⿰鳥戻
00364F1/9.11,⿰亻崖
03617F1/75.12,⿰木棗
02916F1/64.11,⿰扌脩
00023F1/1.5,⿱丆⿵𠘨⿰丨丨
06749F2/145.13,⿰衤戢
02235F1/50.9,⿰巾亭
04678F2/98.7,⿰瓦甬
00561F1/14.8,⿱冖⿺元攵
00719F1/18.11,⿰⿸广⿱龷从刂
04803F2/104.7,⿸疒困
08104F2/187.5,⿰馬弗
00706F1/18.9,⿱沙分
06380F2/140.13,⿱艹⿸广⿱比𠮷
01252F1/30.13,⿰口置
01212F1/30.12,⿰口𠖪
03119F1/70.14,⿰方爾
05259F2/113.14,⿰示⿱面且
03778F1/78.4,⿰歹丒
01276F1/30.14,⿰口⿱面且
00342F1/9.10,⿰亻⿱罒
02385F1/57.7,⿰弓⿱𠂉冉
02330F1/53.13,⿸广熙
04390F1/87.6,⿱爫再
06596F2/142.10,⿰虫眞
00464F1/10.10,⿺光光
01893F1/40.9,⿱宀⿰亻旲
07772F2/170.11,⿰阜責
01927F1/40.14,⿰害巠
04451F1/93.7,⿰牟古
01902F1/40.10,⿰宜以
04461F1/93.8,⿰牟吉
01301F1/30.15,⿰吉掌
01917F1/40.12,⿰宜我
01031F1/30.8,⿰叶艮
01520F1/32.9,⿰土哏
07539F2/167.8,⿰金⿱丿局
01213F1/30.12,⿰口揭
01854F1/40.5,⿱宀⿱丿犮
01362F1/30.17,⿰口鞞
05144F2/112.9,⿰石⿱厶㚓
01357F1/30.17,⿰口闇
01317F1/30.15,⿰口羯
02026F1/44.12,⿰尼奚
01881F1/40.8,⿱宀歩
00430F1/9.17,⿱儞也
04512F2/94.9,⿰犭⿰豸𡿨
06232F2/140.9,⿱艹䀝
04659F2/96.18,⿰王鞨
01055F1/30.8,⿰口⿺亢欠
01111F1/30.9,⿰口降
05492F2/118.9,⿱竹⿺辶夲
02694F1/61.14,⿰寧心
02598F1/61.9,⿰亭心
07790F2/170.14,⿰阝⿱⿰丙丙木
05453F2/118.5,⿱竹叐
00382F1/9.12,⿰亻⿱丽木
02791F1/64.5,⿰扌匃
07432F2/164.6,⿰酉多
01767F1/38.10,⿰女⿱𡗗电
02030F1/44.14,⿰𡰶尃
03618F1/75.12,⿱棥木
03650F1/75.14,⿰木⿱艹⿱𠔿戍
08484F2/211.8,⿰齒隶
01038F1/30.8,⿰口孤
07889F2/175.4,⿱非云
04523F2/94.11,⿰犭⿱弟木
01283F1/30.14,⿰口蓍
03205F1/72.7,⿱日邦
07956F2/180.5,⿰音皮
07426F2/164.5,⿱𡗜酉
06405F2/140.14,⿳艹免免
08301F2/196.4,⿰⿱丿𠀁鳥
04931F2/107.14,⿰爾皮
06946F2/153.12,⿰豸童
05039F2/109.11,⿰目曹
01277F1/30.14,⿰口熬
00067F1/1.12,⿱龸⿱口⑤
01742F1/38.7,⿰女戒
07436F2/164.7,⿰酉吾
01229F1/30.12,⿰口御
04152F1/85.14,⿰氵寞
08329F2/196.8,⿰況鳥
02484F1/60.15,⿰彳廣
04319F1/86.10,⿰火庭
06030F2/130.14,⿰月甄
04225F1/86.5,⿱句灬
08067F2/184.16,⿰飠燕
08111F2/187.6,⿰馬字
04827F2/104.11,⿸疒淺
02028F1/44.12,⿸尸湮
03535F1/75.8,⿰木𣏋
03006F1/65.12,⿰牚支
01190F1/30.11,⿰口第
07363F2/162.21,⿺辶羼
03538F1/75.9,⿰木郅
05380F2/116.8,⿱穴怽
07372F2/163.5,⿰冊阝
01302F1/30.15,⿰口樓
00268F1/9.6,⿰亻企
01882F1/40.8,⿱宀怽
00944F1/30.4,⿰可丁
03223F1/72.8,⿳日罒万
06057F2/132.8,⿱自兒
06976F2/154.7,⿰貝𨝒
07377F2/163.5,⿰半阝
07740F2/170.6,⿰阝⿹丁日
02164F1/46.16,⿰山曇
01033F1/30.8,⿰口肩
07149F2/157.22,⿰𧾷蔡
06209F2/140.8,⿱艹⿰亻⿱公几
03817F1/78.14,⿰歹⿱䒤
00843F1/66.9,⿰専攴
04914F2/107.7,⿲皮日又
04016F1/85.9,⿰氵⿱生
06579F2/142.9,⿰虫毘
06102F2/137.3,⿰舟巳
02407F1/57.12,⿰弓替
06898F2/149.13,⿰言𣓪
00979F1/30.6,⿰吉也
02969F1/64.14,⿰摩也
04464F1/93.10,⿱⿰吉殳牛
00284F1/9.7,⿰企也
02566F1/61.8,⿲忄且也
02660F1/61.12,⿰惹也
07332F2/162.12,⿰達也
01617F1/33.9,⿱士⿱冖⿱加力
07574F2/167.10,⿰金⿱比
01957F1/41.8,⿱陀寸
07117F2/157.11,⿰𧾷梨
07132F2/157.13,⿰𧾷⿱貝
07342F2/162.13,⿺辶⿰𧾷自
02362F1/55.13,⿱⿰𧾷自廾
03640F1/75.13,⿱⿰糸甫木
07583F2/167.10,⿱⿰阝良金
01949F1/41.6,⿰𠧗寸
07062F2/157.7,⿰𧾷利
00903F1/28.9,⿱⿰厼欠
03802F1/78.9,⿱欣⿰歹ｌ
05229F2/113.8,⿱奴奈
03415F1/74.13,⿲月首月
04106F1/85.14,⿰氵夢
05201F2/113.5,⿰示加
01318F1/30.15,⿰口⿸广𢛧
01230F1/30.12,⿰口脾
03667F1/75.15,⿰木䗍
00374F1/9.11,⿰亻寂
05629F2/119.6,⿰米羽
01922F1/40.12,⿳宀北兔
01515F1/32.9,⿰土面
03111F1/70.9,⿰方爰
07909F2/177.4,⿰革夭
08215F2/194.4,⿱甶⿺儿夭
02838F1/64.7,⿰扌⿺廴帀
06341F2/140.12,⿱艹脾
00417F1/9.15,⿰亻頡
06046F2/131.8,⿰臣知
01024F1/30.7,⿰口⿱文巾
01369F1/30.18,⿰口雞
03845F1/79.12,⿰⿱止𦙊殳
04007F1/85.9,⿰氵⿰⿸⿱⺊廾刂
02625F1/61.10,⿱⿰⿸尸灭又心
03875F1/82.8,⿰昔毛
06460F2/140.17,⿱艹䩭
02204F1/49.9,⿱巴拉
05081F2/110.8,⿺夌弋
05724F2/120.9,⿰糸急
06847F2/149.7,⿰言呆
06874F2/149.10,⿰言恭
07211F2/159.12,⿰車閏
04053F1/85.11,⿲氵𠦝亍
07765F2/170.10,⿰阝⿱山夋
00054F1/1.9,⿱一⿱吅大
03869F1/82.5,⿺毛白
02531F1/61.6,⿰忄⿺𠃊矢
04705F2/101.3,⿸尸用
07972F2/181.6,⿰⿸厂④頁
07265F2/162.5,⿺辶𠮦
02318F1/53.12,⿸广復
06580F2/142.9,⿰虫⿱龱比
02759F1/63.5,⿸戶叐
04780F2/103.2,⿱𠂉疋
05265F2/113.17,⿰示擧
05285F2/115.4,⿰禾欠
03974F1/85.8,⿰氵取
01939F1/40.17,⿰寧各
00957F1/30.5,⿰丁各
07434F2/164.6,⿰酉羽
01253F1/30.14,⿰口夢
03804F1/78.9,⿰歹勇
04979F2/109.4,⿰目尹
00723F1/18.11,⿱⿰弟攵刀
05320F2/115.9,⿰禾𡸁
01390F1/30.21,⿰口曩
05970F2/130.5,⿰月未
08334F2/196.9,⿰⿱爫包鳥
03194F1/72.7,⿰日男
04008F1/85.9,⿰氵眀
06440F2/140.16,⿱艹豍
06924F2/151.15,⿰壹⿱支早
01330F1/30.16,⿰口輸
07647F2/167.18,⿰金離
04318F1/86.10,⿰⿱夕火束
04177F1/85.17,⿰氵𣫍
01376F1/30.19,⿰口禰
08380F2/197.9,⿰鹵咢
01883F1/40.8,⿱宀⿰爪爪
02029F1/44.13,⿱⿰牙攵尾
08278F2/195.17,⿰魚彌
03899F1/83.7,⿰并氐
06486F2/140.19,⿱艹糪
